0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.7028500000000001,0.8000500000000001,0.8451500000000002,0.8722500000000002,0.8905000000000002,0.9038500000000002,0.9140000000000001,0.9221000000000001,0.9287000000000002,0.9342000000000001,0.9388500000000002,0.9428500000000002,0.9463000000000001,0.9494000000000001,0.9521000000000002,0.9545000000000001,0.9566500000000002,0.9586500000000002,0.9604000000000001,0.9620500000000002,0.9635500000000001,0.9649000000000002,0.9662000000000002,0.9673500000000002,0.9684500000000001,0.9695000000000001,0.9704500000000001,0.9713500000000002,0.9722000000000002,0.9729500000000002,0.9737000000000001,0.9744000000000002,0.9751000000000002,0.9757000000000001,0.9763000000000002,0.9769000000000002,0.9774500000000002,0.9779500000000002,0.9784500000000002,0.9789000000000002,0.9793500000000002,0.9798000000000002,0.9802000000000002,0.9806000000000001,0.9809500000000002,0.9813500000000002,0.9817000000000001,0.9820000000000002,0.9823500000000002,0.9826500000000001,0.9829500000000002,0.9832500000000002,0.9835000000000002,0.9838000000000002,0.9840500000000002,0.9843000000000002,0.9845500000000001,0.9847500000000001,0.9850000000000002,0.9852000000000002,0.9854500000000002,0.9856500000000001,0.9858500000000002,0.9860500000000002,0.9862000000000002,0.9864000000000002,0.9865500000000001,0.9867500000000001,0.9869000000000002,0.9870500000000002,0.9872000000000002,0.9873500000000002,0.9875000000000002,0.9876500000000001,0.9878000000000001,0.9879000000000002,0.9880500000000002,0.9881500000000002,0.9883000000000002,0.9884000000000002,0.9885000000000002,0.9886000000000001,0.9887000000000001,0.9888000000000001,0.9889000000000002,0.9890000000000002,0.9891000000000002,0.9891500000000002,0.9892500000000002,0.9893000000000002,0.9894000000000002,0.9894500000000002,0.9895500000000002,0.9896000000000001,0.9896500000000001,0.9897000000000001,0.9897500000000001,0.18805000000000002,0.0
0.0,0.5001000000000001,0.6346000000000002,0.7071500000000002,0.7539000000000001,0.7869000000000002,0.8114500000000001,0.8307000000000001,0.8461000000000002,0.8588000000000001,0.8694500000000002,0.8785500000000002,0.8863500000000002,0.8932000000000001,0.8992500000000001,0.9046000000000002,0.9093500000000002,0.9136500000000002,0.9175500000000002,0.9211000000000001,0.9243500000000001,0.9273500000000001,0.9301000000000001,0.9326000000000002,0.9349500000000002,0.9371500000000001,0.9392000000000001,0.9411000000000002,0.9429000000000002,0.9445500000000002,0.9461500000000002,0.9476500000000002,0.9490500000000002,0.9504000000000001,0.9516500000000002,0.9528500000000002,0.9539500000000002,0.9550500000000002,0.9561000000000002,0.9570500000000002,0.9580000000000002,0.9589000000000002,0.9597500000000002,0.9606000000000001,0.9613500000000001,0.9621000000000002,0.9628500000000002,0.9635500000000001,0.9642000000000002,0.9648500000000002,0.9655000000000001,0.9661000000000002,0.9666500000000001,0.9672000000000002,0.9677500000000002,0.9683000000000002,0.9688000000000002,0.9692500000000002,0.9697500000000002,0.9702000000000002,0.9706000000000001,0.9710500000000002,0.9714500000000001,0.9718500000000002,0.9722500000000002,0.9726000000000001,0.9730000000000002,0.9733500000000002,0.9736500000000001,0.9740000000000002,0.9743000000000002,0.9746000000000001,0.9749000000000002,0.9752000000000002,0.9755000000000001,0.9757500000000002,0.9760000000000002,0.9762500000000002,0.9765000000000001,0.9767500000000002,0.9769500000000002,0.9772000000000002,0.9774000000000002,0.9776000000000001,0.9778000000000002,0.9780000000000002,0.9781500000000002,0.9783500000000002,0.9785000000000001,0.9786500000000001,0.9788000000000002,0.9789500000000002,0.9791000000000002,0.9792000000000002,0.9793500000000002,0.9794500000000002,0.9795500000000001,0.18615000000000004,0.0,0.0
0.0,0.37960000000000005,0.5163000000000001,0.6009500000000001,0.6578500000000002,0.6996000000000001,0.7318000000000001,0.7572500000000001,0.7782000000000001,0.7956000000000002,0.8103000000000001,0.8230000000000002,0.8340000000000002,0.8436500000000001,0.8522000000000002,0.8598000000000001,0.8667000000000001,0.8728500000000001,0.8785000000000002,0.8836000000000002,0.8883000000000002,0.8926000000000002,0.8966000000000002,0.9003000000000002,0.9037000000000002,0.9069000000000002,0.9099000000000002,0.9127000000000002,0.9153000000000001,0.9177500000000002,0.9201000000000001,0.9222500000000001,0.9243500000000001,0.9263000000000001,0.9281500000000001,0.9299000000000002,0.9316000000000002,0.9332000000000001,0.9347000000000002,0.9361500000000001,0.9375500000000002,0.9388500000000002,0.9401500000000002,0.9413500000000001,0.9425000000000001,0.9436500000000002,0.9447000000000002,0.9457500000000002,0.9467500000000002,0.9477000000000002,0.9486000000000002,0.9495000000000001,0.9503500000000001,0.9512000000000002,0.9520000000000002,0.9527500000000002,0.9535000000000001,0.9542000000000002,0.9549000000000002,0.9556000000000001,0.9562500000000002,0.9569000000000002,0.9575000000000001,0.9581000000000002,0.9586500000000002,0.9592000000000002,0.9597500000000002,0.9603000000000002,0.9608000000000002,0.9613000000000002,0.9617500000000002,0.9622000000000002,0.9626500000000001,0.9631000000000002,0.9635000000000001,0.9639000000000002,0.9643000000000002,0.9646500000000001,0.9650500000000002,0.9654000000000001,0.9657000000000002,0.9660500000000002,0.9663500000000002,0.9666500000000001,0.9669500000000002,0.9672000000000002,0.9675000000000001,0.9677500000000002,0.9679500000000002,0.9682000000000002,0.9684000000000001,0.9686500000000001,0.9688500000000002,0.9690000000000002,0.9692000000000002,0.9693500000000002,0.18420000000000003,0.0,0.0,0.0
0.0,0.30205000000000004,0.4341500000000001,0.5184000000000001,0.5809000000000001,0.6276000000000002,0.6641500000000001,0.6940000000000002,0.7187000000000001,0.7395000000000002,0.7572500000000001,0.7727500000000002,0.7863000000000001,0.7982000000000001,0.8088500000000002,0.8183500000000001,0.8269500000000002,0.8347000000000001,0.8418000000000001,0.8483000000000002,0.8542500000000002,0.8597500000000001,0.8648500000000001,0.8695500000000002,0.8739500000000001,0.8780500000000001,0.8819000000000001,0.8855000000000002,0.8888500000000001,0.8920000000000001,0.8950000000000001,0.8978500000000001,0.9005000000000002,0.9030500000000001,0.9054500000000002,0.9077500000000002,0.9099000000000002,0.9120000000000001,0.9140000000000001,0.9158500000000002,0.9176500000000002,0.9194000000000002,0.9210500000000001,0.9226500000000002,0.9241500000000001,0.9256000000000002,0.9270000000000002,0.9283500000000001,0.9296500000000002,0.9309500000000002,0.9321500000000001,0.9333000000000001,0.9344000000000001,0.9355000000000002,0.9365500000000002,0.9375500000000002,0.9385500000000002,0.9395000000000001,0.9404000000000001,0.9413000000000001,0.9421500000000002,0.9430000000000002,0.9438000000000002,0.9445500000000002,0.9453000000000001,0.9460500000000002,0.9467500000000002,0.9474500000000001,0.9481000000000002,0.9487500000000002,0.9494000000000001,0.9500000000000002,0.9506000000000002,0.9511500000000002,0.9517000000000002,0.9522500000000002,0.9527500000000002,0.9532500000000002,0.9537500000000002,0.9542000000000002,0.9546500000000002,0.9550500000000002,0.9555000000000001,0.9558500000000002,0.9562500000000002,0.9566000000000001,0.9569500000000002,0.9573000000000002,0.9576000000000001,0.9579000000000002,0.9581500000000002,0.9584500000000001,0.9587000000000002,0.9589500000000002,0.9591500000000002,0.18230000000000002,0.0,0.0,0.0,0.0
0.0,0.24875000000000003,0.37200000000000005,0.45610000000000006,0.5179000000000001,0.5676000000000001,0.6070500000000001,0.6395000000000001,0.6665500000000001,0.6899000000000001,0.7100500000000001,0.7276000000000001,0.7430500000000001,0.7567500000000001,0.7691000000000001,0.7801500000000001,0.7902000000000001,0.7993000000000001,0.8076500000000001,0.8153000000000001,0.8223500000000001,0.8288500000000002,0.8349000000000002,0.8405000000000001,0.8457500000000001,0.8506500000000001,0.8552500000000002,0.8595500000000001,0.8636000000000001,0.8674000000000002,0.8710000000000001,0.8744000000000002,0.8776500000000002,0.8807000000000001,0.8836500000000002,0.8864000000000002,0.8890500000000001,0.8915500000000002,0.8939500000000001,0.8962500000000002,0.8984500000000002,0.9005500000000002,0.9025500000000002,0.9045000000000002,0.9063500000000002,0.9081500000000001,0.9098500000000002,0.9115000000000002,0.9131000000000001,0.9146000000000002,0.9161000000000001,0.9175000000000002,0.9189000000000002,0.9202000000000001,0.9215000000000002,0.9227500000000002,0.9239500000000002,0.9251000000000001,0.9262000000000001,0.9273000000000001,0.9283500000000001,0.9294000000000001,0.9303500000000001,0.9313000000000001,0.9322500000000001,0.9331500000000001,0.9340500000000002,0.9349000000000002,0.9357000000000002,0.9365000000000002,0.9373000000000001,0.9380500000000002,0.9387500000000002,0.9394500000000001,0.9401500000000002,0.9408000000000002,0.9414500000000001,0.9420500000000002,0.9426500000000002,0.9432000000000001,0.9437500000000002,0.9442500000000001,0.9447500000000002,0.9452500000000001,0.9457000000000002,0.9461500000000002,0.9465500000000001,0.9469500000000002,0.9473500000000001,0.9477000000000002,0.9480500000000002,0.9483500000000001,0.9486500000000002,0.9489500000000002,0.18040000000000003,0.0,0.0,0.0,0.0,0.0
0.0,0.21025000000000002,0.32445000000000007,0.40575000000000006,0.46770000000000006,0.51675,0.5581000000000002,0.59225,0.6212000000000001,0.6461000000000001,0.6676500000000001,0.6868500000000001,0.7039000000000001,0.7190500000000001,0.7326500000000001,0.7449500000000001,0.7561500000000001,0.7664000000000001,0.7758000000000002,0.7844500000000001,0.7924500000000001,0.7998000000000002,0.8067000000000002,0.8131000000000002,0.8191000000000002,0.8247000000000001,0.8299500000000002,0.8348500000000002,0.8395500000000001,0.8439500000000002,0.8481000000000002,0.8520500000000002,0.8557500000000001,0.8593000000000002,0.8627000000000001,0.8659000000000001,0.8689500000000001,0.8718500000000001,0.8746500000000001,0.8773000000000002,0.8799000000000001,0.8823500000000002,0.8846500000000002,0.8869500000000001,0.8891000000000001,0.8911500000000001,0.8932000000000001,0.8951000000000001,0.8969500000000001,0.8987500000000002,0.9005000000000002,0.9021500000000001,0.9037500000000002,0.9053000000000002,0.9068000000000002,0.9082500000000001,0.9097000000000002,0.9110500000000001,0.9123500000000002,0.9136500000000002,0.9149000000000002,0.9161000000000001,0.9172500000000001,0.9184000000000002,0.9194500000000002,0.9205500000000002,0.9215500000000002,0.9225500000000002,0.9235500000000002,0.9245000000000002,0.9254000000000001,0.9262500000000001,0.9271500000000001,0.9279500000000002,0.9287500000000002,0.9295500000000002,0.9303000000000001,0.9310000000000002,0.9317000000000002,0.9324000000000001,0.9330500000000002,0.9336500000000002,0.9342500000000001,0.9348000000000002,0.9353500000000001,0.9358500000000002,0.9363500000000001,0.9368000000000002,0.9372500000000001,0.9376500000000002,0.9380500000000002,0.9384000000000001,0.9387500000000002,0.17845000000000003,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.18145000000000003,0.2871,0.3647000000000001,0.4256500000000001,0.47475000000000006,0.5155500000000001,0.5509000000000001,0.5810500000000001,0.6071000000000001,0.6300000000000001,0.6502000000000001,0.6681500000000001,0.6845000000000001,0.6992500000000001,0.7126000000000001,0.7248000000000001,0.7359000000000001,0.7461500000000001,0.7556000000000002,0.7644000000000001,0.7725500000000002,0.7801500000000001,0.7872500000000001,0.7938500000000002,0.8000500000000001,0.8059500000000002,0.8114500000000001,0.8166500000000001,0.8215500000000001,0.8262000000000002,0.8306000000000001,0.8348000000000001,0.8388000000000001,0.8426000000000001,0.8462000000000002,0.8496500000000001,0.8529000000000001,0.8560500000000002,0.8591000000000002,0.8619500000000001,0.8647500000000001,0.8674000000000002,0.8699500000000001,0.8724000000000002,0.8747500000000001,0.8770500000000001,0.8792000000000002,0.8813500000000002,0.8833500000000002,0.8853500000000002,0.8872000000000002,0.8890500000000001,0.8908500000000001,0.8925500000000002,0.8942000000000001,0.8958000000000002,0.8973500000000002,0.8988500000000001,0.9003000000000002,0.9017500000000002,0.9031000000000001,0.9044500000000002,0.9057500000000002,0.9070000000000001,0.9082000000000001,0.9094000000000002,0.9105000000000002,0.9116500000000002,0.9127000000000002,0.9137500000000002,0.9147500000000002,0.9157500000000002,0.9167000000000002,0.9176000000000002,0.9185000000000002,0.9193500000000001,0.9202000000000001,0.9210000000000002,0.9217500000000002,0.9225000000000002,0.9232000000000001,0.9239000000000002,0.9245000000000002,0.9251500000000001,0.9257000000000002,0.9262500000000001,0.9267500000000002,0.9272500000000001,0.9277000000000002,0.9281500000000001,0.9285500000000002,0.17655000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.15905000000000002,0.25685,0.33075000000000004,0.39000000000000007,0.4387000000000001,0.4794500000000001,0.5144000000000001,0.5453500000000001,0.5722500000000001,0.5959500000000001,0.6171000000000001,0.6360000000000001,0.6530500000000001,0.6684000000000001,0.6826500000000001,0.6956500000000001,0.7076000000000001,0.7185500000000001,0.7287500000000001,0.7381500000000001,0.7469500000000001,0.7551500000000001,0.7628500000000001,0.7700500000000001,0.7768000000000002,0.7832000000000001,0.7892000000000001,0.7948500000000002,0.8002000000000001,0.8053000000000001,0.8101500000000001,0.8147500000000002,0.8191500000000002,0.8233000000000001,0.8273000000000001,0.8310500000000002,0.8347000000000001,0.8382000000000002,0.8415000000000001,0.8447000000000001,0.8477500000000001,0.8507000000000001,0.8535500000000001,0.8562500000000002,0.8588500000000001,0.8614000000000002,0.8638500000000001,0.8661500000000002,0.8684500000000002,0.8706000000000002,0.8727500000000001,0.8747500000000001,0.8767500000000001,0.8786500000000002,0.8805000000000002,0.8823000000000002,0.8840500000000001,0.8857000000000002,0.8873500000000002,0.8889000000000001,0.8904500000000002,0.8919500000000001,0.8934000000000002,0.8948000000000002,0.8961500000000001,0.8974500000000002,0.8987500000000002,0.9000000000000001,0.9012000000000001,0.9023500000000002,0.9035000000000002,0.9046000000000002,0.9056500000000002,0.9067000000000002,0.9077000000000002,0.9086500000000002,0.9096000000000002,0.9104500000000002,0.9113500000000002,0.9121500000000001,0.9129500000000002,0.9136500000000002,0.9144000000000002,0.9150500000000001,0.9157000000000002,0.9163000000000001,0.9168500000000002,0.9174000000000002,0.9179000000000002,0.9183500000000001,0.17460000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.1413,0.23225000000000004,0.30250000000000005,0.35950000000000004,0.40730000000000005,0.4479000000000001,0.48280000000000006,0.5133500000000001,0.5409,0.5652000000000001,0.5869500000000001,0.6064500000000002,0.6242000000000001,0.6403500000000001,0.6550500000000001,0.6685500000000001,0.6811500000000001,0.6928000000000001,0.7035500000000001,0.7135500000000001,0.7229000000000001,0.7316500000000001,0.7398000000000001,0.7474500000000002,0.7547000000000001,0.7615500000000002,0.7680500000000001,0.7741500000000001,0.7799000000000001,0.7854000000000001,0.7906000000000002,0.7956000000000002,0.8003000000000001,0.8048000000000002,0.8091500000000001,0.8132500000000001,0.8172000000000001,0.8209500000000002,0.8246000000000001,0.8280500000000002,0.8314000000000001,0.8346000000000001,0.8377000000000001,0.8406500000000001,0.8435000000000001,0.8462500000000002,0.8489000000000001,0.8515000000000001,0.8539500000000001,0.8563500000000002,0.8586500000000001,0.8609000000000001,0.8630500000000002,0.8651500000000002,0.8672000000000002,0.8691500000000002,0.8710500000000001,0.8729000000000001,0.8747000000000001,0.8764000000000002,0.8781000000000001,0.8797500000000001,0.8813000000000002,0.8828500000000001,0.8843500000000002,0.8858000000000001,0.8872000000000002,0.8886000000000002,0.8899000000000001,0.8912000000000001,0.8924500000000002,0.8936500000000002,0.8948000000000002,0.8959500000000001,0.8970500000000001,0.8981000000000001,0.8991500000000001,0.9001500000000001,0.9010500000000001,0.9019500000000001,0.9028000000000002,0.9036500000000002,0.9044000000000002,0.9051500000000001,0.9058000000000002,0.9064500000000002,0.9070500000000001,0.9076000000000002,0.9081500000000001,0.17270000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
