0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,7.028500000000000858e-01,5.001000000000001000e-01,3.796000000000000485e-01,3.020500000000000407e-01,2.487500000000000266e-01,2.102500000000000202e-01,1.814500000000000279e-01,1.590500000000000247e-01,1.413000000000000089e-01,1.268500000000000183e-01,1.149000000000000299e-01,1.049000000000000210e-01,9.640000000000002733e-02,8.915000000000002089e-02,8.280000000000002636e-02,7.725000000000002698e-02,7.240000000000001990e-02,6.805000000000002713e-02,6.420000000000002094e-02,6.075000000000001232e-02,5.760000000000001230e-02,5.475000000000001393e-02,5.215000000000000885e-02,4.980000000000001092e-02,4.765000000000001179e-02,4.565000000000001001e-02,4.380000000000001253e-02,4.210000000000001241e-02,4.050000000000000822e-02,3.905000000000000832e-02,3.770000000000001128e-02,3.640000000000000874e-02,3.520000000000000906e-02,3.405000000000001081e-02,3.300000000000000849e-02,3.200000000000000761e-02,3.105000000000000468e-02,3.020000000000000462e-02,2.935000000000000456e-02,2.855000000000000246e-02,2.780000000000000179e-02,2.705000000000000460e-02,2.640000000000000333e-02,2.575000000000000205e-02,2.510000000000000425e-02,2.450000000000000094e-02,2.395000000000000254e-02,2.340000000000000066e-02,2.290000000000000369e-02,2.240000000000000324e-02,2.190000000000000280e-02,2.145000000000000032e-02,2.100000000000000130e-02,2.060000000000000026e-02,2.020000000000000268e-02,1.980000000000000163e-02,1.945000000000000201e-02,1.905000000000000096e-02,1.870000000000000134e-02,1.835000000000000173e-02,1.805000000000000007e-02,1.775000000000000189e-02,1.740000000000000227e-02,1.710000000000000062e-02,1.685000000000000039e-02,1.655000000000000221e-02,1.630000000000000199e-02,1.600000000000000033e-02,1.575000000000000011e-02,1.550000000000000336e-02,1.530000000000000283e-02,1.505000000000000261e-02,1.480000000000000239e-02,1.460000000000000187e-02,1.435000000000000164e-02,1.415000000000000285e-02,1.395000000000000233e-02,1.375000000000000180e-02,1.355000000000000301e-02,1.335000000000000249e-02,1.315000000000000197e-02,1.295000000000000144e-02,1.275000000000000265e-02,1.260000000000000182e-02,1.240000000000000130e-02,1.220000000000000251e-02,1.205000000000000168e-02,1.185000000000000116e-02,1.165000000000000237e-02,1.150000000000000154e-02,1.130000000000000102e-02,1.115000000000000192e-02,1.095000000000000140e-02,1.075000000000000087e-02,1.055000000000000208e-02,1.040000000000000126e-02,1.020000000000000073e-02,1.900000000000000430e-03,0.000000000000000000e+00
0.000000000000000000e+00,8.000500000000001499e-01,6.346000000000001640e-01,5.163000000000000922e-01,4.341500000000000914e-01,3.720000000000000528e-01,3.244500000000000717e-01,2.871000000000000218e-01,2.568500000000000227e-01,2.322500000000000397e-01,2.116000000000000381e-01,1.942000000000000393e-01,1.792500000000000204e-01,1.664000000000000201e-01,1.551500000000000101e-01,1.452500000000000180e-01,1.365500000000000325e-01,1.287000000000000088e-01,1.217500000000000249e-01,1.154500000000000248e-01,1.097500000000000281e-01,1.045500000000000318e-01,9.980000000000002758e-02,9.545000000000002094e-02,9.145000000000003126e-02,8.780000000000003080e-02,8.435000000000002218e-02,8.120000000000002216e-02,7.825000000000002787e-02,7.550000000000002542e-02,7.295000000000001483e-02,7.055000000000001548e-02,6.830000000000002736e-02,6.620000000000002272e-02,6.420000000000002094e-02,6.230000000000001509e-02,6.055000000000001353e-02,5.885000000000001341e-02,5.725000000000000921e-02,5.575000000000001482e-02,5.430000000000000798e-02,5.295000000000001095e-02,5.165000000000000840e-02,5.040000000000000729e-02,4.920000000000000762e-02,4.810000000000001080e-02,4.700000000000000705e-02,4.595000000000001167e-02,4.495000000000001078e-02,4.400000000000001132e-02,4.310000000000000636e-02,4.220000000000000834e-02,4.140000000000000624e-02,4.055000000000000965e-02,3.980000000000000898e-02,3.905000000000000832e-02,3.830000000000000765e-02,3.760000000000000842e-02,3.690000000000000918e-02,3.625000000000001138e-02,3.565000000000000807e-02,3.500000000000001027e-02,3.445000000000000839e-02,3.385000000000000508e-02,3.330000000000001015e-02,3.275000000000000827e-02,3.225000000000000783e-02,3.170000000000000595e-02,3.125000000000000694e-02,3.075000000000000303e-02,3.030000000000000401e-02,2.980000000000000357e-02,2.935000000000000456e-02,2.895000000000000351e-02,2.850000000000000450e-02,2.810000000000000345e-02,2.770000000000000240e-02,2.730000000000000135e-02,2.690000000000000377e-02,2.650000000000000272e-02,2.615000000000000310e-02,2.580000000000000349e-02,2.540000000000000244e-02,2.505000000000000282e-02,2.470000000000000320e-02,2.435000000000000359e-02,2.400000000000000397e-02,2.365000000000000088e-02,2.330000000000000127e-02,2.295000000000000165e-02,2.260000000000000203e-02,2.225000000000000241e-02,2.190000000000000280e-02,2.155000000000000318e-02,2.115000000000000213e-02,2.080000000000000251e-02,2.040000000000000147e-02,3.800000000000000426e-03,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,8.451500000000001789e-01,7.071500000000001673e-01,6.009500000000000952e-01,5.184000000000000830e-01,4.561000000000000609e-01,4.057500000000000551e-01,3.647000000000000797e-01,3.307500000000000440e-01,3.025000000000000466e-01,2.783500000000000418e-01,2.575000000000000622e-01,2.396000000000000352e-01,2.239000000000000434e-01,2.100000000000000200e-01,1.976500000000000201e-01,1.866500000000000381e-01,1.768000000000000405e-01,1.678000000000000325e-01,1.597500000000000309e-01,1.523500000000000132e-01,1.456000000000000349e-01,1.394000000000000239e-01,1.337000000000000133e-01,1.284000000000000141e-01,1.235500000000000348e-01,1.190000000000000363e-01,1.147500000000000325e-01,1.108000000000000235e-01,1.071000000000000285e-01,1.036500000000000338e-01,1.004000000000000309e-01,9.735000000000001985e-02,9.445000000000002005e-02,9.175000000000002598e-02,8.920000000000002927e-02,8.675000000000002154e-02,8.445000000000002505e-02,8.225000000000001754e-02,8.015000000000002678e-02,7.815000000000002500e-02,7.625000000000002609e-02,7.445000000000001616e-02,7.275000000000002298e-02,7.110000000000002429e-02,6.950000000000002010e-02,6.800000000000001876e-02,6.655000000000002580e-02,6.515000000000001346e-02,6.385000000000001785e-02,6.255000000000002225e-02,6.130000000000001420e-02,6.015000000000000902e-02,5.900000000000001077e-02,5.790000000000001396e-02,5.685000000000001164e-02,5.580000000000000931e-02,5.480000000000000843e-02,5.385000000000000897e-02,5.290000000000000951e-02,5.200000000000001149e-02,5.115000000000000796e-02,5.030000000000001137e-02,4.950000000000000927e-02,4.870000000000000717e-02,4.795000000000001344e-02,4.720000000000001278e-02,4.645000000000001211e-02,4.575000000000001288e-02,4.505000000000000671e-02,4.440000000000000890e-02,4.375000000000001110e-02,4.310000000000000636e-02,4.250000000000000999e-02,4.185000000000001219e-02,4.130000000000001031e-02,4.070000000000000701e-02,4.010000000000001064e-02,3.955000000000000876e-02,3.900000000000000688e-02,3.850000000000000644e-02,3.795000000000001150e-02,3.740000000000000963e-02,3.690000000000000918e-02,3.640000000000000874e-02,3.585000000000000686e-02,3.535000000000000642e-02,3.485000000000000597e-02,3.435000000000000553e-02,3.385000000000000508e-02,3.335000000000000464e-02,3.280000000000000970e-02,3.230000000000000926e-02,3.175000000000000738e-02,3.115000000000000407e-02,3.060000000000000220e-02,5.750000000000001638e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,8.722500000000001918e-01,7.539000000000001256e-01,6.578500000000001569e-01,5.809000000000000830e-01,5.179000000000001380e-01,4.677000000000000601e-01,4.256500000000000838e-01,3.900000000000000688e-01,3.595000000000000417e-01,3.331500000000000572e-01,3.105500000000000482e-01,2.905500000000000305e-01,2.729000000000000314e-01,2.571000000000000507e-01,2.430500000000000438e-01,2.304000000000000492e-01,2.189500000000000335e-01,2.085500000000000409e-01,1.990500000000000325e-01,1.903500000000000192e-01,1.823500000000000398e-01,1.750000000000000167e-01,1.682000000000000162e-01,1.619000000000000161e-01,1.560000000000000275e-01,1.505500000000000171e-01,1.454000000000000292e-01,1.406500000000000250e-01,1.361500000000000210e-01,1.319500000000000117e-01,1.279500000000000082e-01,1.242000000000000326e-01,1.207000000000000295e-01,1.173500000000000237e-01,1.141500000000000292e-01,1.111500000000000266e-01,1.083000000000000351e-01,1.056000000000000272e-01,1.030000000000000221e-01,1.005500000000000282e-01,9.820000000000002338e-02,9.595000000000002138e-02,9.380000000000002225e-02,9.170000000000003149e-02,8.975000000000002420e-02,8.785000000000002529e-02,8.605000000000002924e-02,8.430000000000002769e-02,8.260000000000002063e-02,8.100000000000001643e-02,7.945000000000002061e-02,7.795000000000001927e-02,7.650000000000002631e-02,7.510000000000002784e-02,7.380000000000001836e-02,7.250000000000002276e-02,7.120000000000002716e-02,7.000000000000002054e-02,6.885000000000002229e-02,6.770000000000002405e-02,6.660000000000002029e-02,6.550000000000001654e-02,6.450000000000001565e-02,6.345000000000002027e-02,6.250000000000001388e-02,6.155000000000001442e-02,6.060000000000001497e-02,5.970000000000001000e-02,5.885000000000001341e-02,5.795000000000001539e-02,5.715000000000001329e-02,5.630000000000000976e-02,5.550000000000001460e-02,5.475000000000001393e-02,5.400000000000001327e-02,5.325000000000001260e-02,5.250000000000001193e-02,5.180000000000001270e-02,5.105000000000001203e-02,5.040000000000000729e-02,4.970000000000000806e-02,4.900000000000000883e-02,4.835000000000001102e-02,4.770000000000001322e-02,4.705000000000000848e-02,4.635000000000000925e-02,4.570000000000001145e-02,4.505000000000000671e-02,4.440000000000000890e-02,4.370000000000000967e-02,4.300000000000001044e-02,4.230000000000001120e-02,4.155000000000001054e-02,4.080000000000000987e-02,7.650000000000002284e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,8.905000000000001803e-01,7.869000000000001549e-01,6.996000000000001107e-01,6.276000000000001577e-01,5.676000000000001044e-01,5.167500000000000426e-01,4.747500000000000608e-01,4.387000000000000899e-01,4.073000000000000509e-01,3.799000000000000710e-01,3.557500000000000662e-01,3.343000000000000416e-01,3.154500000000000637e-01,2.984500000000000486e-01,2.831000000000000738e-01,2.691500000000000559e-01,2.565000000000000613e-01,2.449500000000000288e-01,2.344000000000000250e-01,2.247000000000000386e-01,2.157000000000000306e-01,2.074000000000000288e-01,1.996500000000000219e-01,1.925000000000000322e-01,1.858500000000000152e-01,1.796000000000000374e-01,1.737500000000000155e-01,1.682500000000000384e-01,1.631000000000000227e-01,1.582000000000000350e-01,1.536500000000000088e-01,1.493000000000000160e-01,1.452000000000000235e-01,1.413000000000000089e-01,1.376000000000000278e-01,1.341000000000000247e-01,1.307500000000000051e-01,1.276000000000000190e-01,1.245500000000000357e-01,1.216500000000000359e-01,1.189000000000000334e-01,1.162500000000000339e-01,1.137000000000000233e-01,1.113000000000000239e-01,1.089500000000000329e-01,1.067000000000000309e-01,1.045500000000000318e-01,1.025000000000000216e-01,1.005000000000000199e-01,9.860000000000002096e-02,9.675000000000003042e-02,9.500000000000002887e-02,9.325000000000002731e-02,9.160000000000002862e-02,9.000000000000002442e-02,8.845000000000002860e-02,8.695000000000002727e-02,8.550000000000002043e-02,8.410000000000002196e-02,8.275000000000001799e-02,8.140000000000002789e-02,8.015000000000002678e-02,7.890000000000002567e-02,7.770000000000001905e-02,7.650000000000002631e-02,7.535000000000002807e-02,7.425000000000002431e-02,7.315000000000002056e-02,7.210000000000002518e-02,7.105000000000001592e-02,7.005000000000001503e-02,6.910000000000002252e-02,6.810000000000002163e-02,6.720000000000002360e-02,6.625000000000001721e-02,6.535000000000001918e-02,6.445000000000002116e-02,6.360000000000001763e-02,6.275000000000001410e-02,6.190000000000001057e-02,6.105000000000001398e-02,6.025000000000001188e-02,5.945000000000000978e-02,5.865000000000001462e-02,5.785000000000001252e-02,5.705000000000001042e-02,5.620000000000001383e-02,5.540000000000001174e-02,5.460000000000000964e-02,5.375000000000001305e-02,5.285000000000000808e-02,5.195000000000001006e-02,5.100000000000001060e-02,9.550000000000001196e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,9.038500000000001533e-01,8.114500000000001156e-01,7.318000000000001171e-01,6.641500000000001291e-01,6.070500000000000895e-01,5.581000000000001515e-01,5.155500000000000638e-01,4.794500000000000983e-01,4.479000000000000759e-01,4.199500000000000455e-01,3.951000000000000623e-01,3.729000000000000647e-01,3.529000000000000470e-01,3.348000000000000420e-01,3.186500000000000443e-01,3.039000000000000590e-01,2.903500000000000525e-01,2.779500000000000304e-01,2.665000000000000702e-01,2.559000000000000163e-01,2.461500000000000354e-01,2.371000000000000330e-01,2.286500000000000477e-01,2.208000000000000240e-01,2.134000000000000341e-01,2.065000000000000446e-01,2.000000000000000389e-01,1.939000000000000168e-01,1.882000000000000339e-01,1.827500000000000235e-01,1.776500000000000301e-01,1.728000000000000369e-01,1.682000000000000162e-01,1.638000000000000289e-01,1.597000000000000364e-01,1.557500000000000273e-01,1.519500000000000295e-01,1.484000000000000319e-01,1.449500000000000233e-01,1.416500000000000259e-01,1.385500000000000065e-01,1.355500000000000316e-01,1.326500000000000179e-01,1.299000000000000155e-01,1.272500000000000298e-01,1.247000000000000330e-01,1.222500000000000253e-01,1.199000000000000343e-01,1.176500000000000323e-01,1.154500000000000248e-01,1.133500000000000341e-01,1.113000000000000239e-01,1.093000000000000221e-01,1.074000000000000232e-01,1.056000000000000272e-01,1.038000000000000311e-01,1.021000000000000241e-01,1.004000000000000309e-01,9.880000000000002669e-02,9.725000000000003086e-02,9.570000000000002116e-02,9.425000000000002820e-02,9.280000000000002136e-02,9.140000000000002289e-02,9.005000000000001892e-02,8.870000000000002882e-02,8.740000000000001934e-02,8.615000000000001823e-02,8.495000000000002549e-02,8.375000000000001887e-02,8.255000000000002613e-02,8.145000000000002238e-02,8.030000000000002414e-02,7.925000000000002875e-02,7.815000000000002500e-02,7.710000000000001574e-02,7.605000000000002036e-02,7.505000000000001947e-02,7.405000000000001859e-02,7.310000000000002607e-02,7.210000000000002518e-02,7.115000000000001878e-02,7.020000000000002627e-02,6.925000000000001987e-02,6.830000000000002736e-02,6.735000000000002096e-02,6.640000000000001457e-02,6.545000000000002205e-02,6.445000000000002116e-02,6.340000000000002578e-02,6.235000000000000958e-02,6.120000000000001134e-02,1.150000000000000154e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,9.140000000000001457e-01,8.307000000000001050e-01,7.572500000000000897e-01,6.940000000000001723e-01,6.395000000000000684e-01,5.922500000000000542e-01,5.509000000000000563e-01,5.144000000000000794e-01,4.828000000000000624e-01,4.547500000000000986e-01,4.295500000000000984e-01,4.068500000000000449e-01,3.863500000000000822e-01,3.677000000000000823e-01,3.507000000000000672e-01,3.351000000000000645e-01,3.209500000000000686e-01,3.079000000000000625e-01,2.958000000000000629e-01,2.846000000000000196e-01,2.742000000000000548e-01,2.644500000000000184e-01,2.554000000000000159e-01,2.469000000000000361e-01,2.390000000000000457e-01,2.315500000000000336e-01,2.245500000000000274e-01,2.179500000000000326e-01,2.117000000000000270e-01,2.058000000000000385e-01,2.002000000000000446e-01,1.949000000000000177e-01,1.898500000000000187e-01,1.851000000000000423e-01,1.805500000000000160e-01,1.762000000000000233e-01,1.720500000000000362e-01,1.681000000000000272e-01,1.643000000000000294e-01,1.607000000000000373e-01,1.572500000000000286e-01,1.539000000000000090e-01,1.507500000000000229e-01,1.476500000000000312e-01,1.447000000000000230e-01,1.419000000000000261e-01,1.391500000000000237e-01,1.365500000000000325e-01,1.340000000000000080e-01,1.316000000000000225e-01,1.292500000000000315e-01,1.269500000000000073e-01,1.247500000000000275e-01,1.226500000000000368e-01,1.205500000000000321e-01,1.186000000000000248e-01,1.166500000000000314e-01,1.148000000000000270e-01,1.129500000000000226e-01,1.112000000000000349e-01,1.095000000000000279e-01,1.078500000000000292e-01,1.062000000000000305e-01,1.046500000000000208e-01,1.031000000000000250e-01,1.016000000000000236e-01,1.001500000000000307e-01,9.875000000000003220e-02,9.735000000000001985e-02,9.600000000000002975e-02,9.470000000000002027e-02,9.340000000000002467e-02,9.215000000000002356e-02,9.090000000000002245e-02,8.970000000000002971e-02,8.850000000000002309e-02,8.735000000000002485e-02,8.620000000000002660e-02,8.505000000000002836e-02,8.395000000000002460e-02,8.280000000000002636e-02,8.170000000000002260e-02,8.065000000000002722e-02,7.955000000000002347e-02,7.850000000000002809e-02,7.740000000000002434e-02,7.625000000000002609e-02,7.515000000000002234e-02,7.395000000000001572e-02,7.270000000000002849e-02,7.140000000000001901e-02,1.340000000000000219e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,9.221000000000001418e-01,8.461000000000001853e-01,7.782000000000001139e-01,7.187000000000001165e-01,6.665500000000000869e-01,6.212000000000000854e-01,5.810500000000000664e-01,5.453500000000001124e-01,5.133500000000000840e-01,4.852500000000000702e-01,4.600000000000000755e-01,4.371000000000000996e-01,4.162500000000000644e-01,3.972000000000000530e-01,3.798000000000000820e-01,3.637500000000000733e-01,3.489500000000000379e-01,3.352000000000000535e-01,3.226500000000000479e-01,3.109500000000000597e-01,3.000500000000000389e-01,2.898500000000000520e-01,2.803000000000000491e-01,2.713000000000000411e-01,2.629000000000000226e-01,2.549500000000000655e-01,2.474500000000000310e-01,2.404500000000000248e-01,2.337500000000000411e-01,2.274500000000000410e-01,2.214500000000000357e-01,2.157500000000000251e-01,2.103500000000000369e-01,2.052000000000000213e-01,2.002500000000000391e-01,1.956000000000000238e-01,1.911500000000000421e-01,1.868500000000000161e-01,1.827500000000000235e-01,1.788500000000000367e-01,1.750500000000000389e-01,1.714500000000000191e-01,1.680000000000000382e-01,1.646500000000000186e-01,1.614500000000000379e-01,1.583500000000000185e-01,1.554000000000000103e-01,1.525000000000000244e-01,1.497500000000000220e-01,1.471000000000000085e-01,1.445000000000000173e-01,1.420000000000000151e-01,1.396000000000000296e-01,1.372500000000000109e-01,1.350000000000000089e-01,1.328000000000000291e-01,1.307000000000000106e-01,1.286500000000000143e-01,1.266500000000000126e-01,1.247000000000000330e-01,1.228000000000000341e-01,1.210000000000000242e-01,1.192000000000000282e-01,1.174500000000000266e-01,1.157500000000000334e-01,1.141000000000000347e-01,1.125000000000000305e-01,1.109500000000000347e-01,1.094000000000000250e-01,1.079000000000000237e-01,1.064500000000000307e-01,1.050000000000000239e-01,1.036000000000000254e-01,1.022500000000000214e-01,1.009000000000000313e-01,9.955000000000002736e-02,9.825000000000003175e-02,9.700000000000003064e-02,9.570000000000002116e-02,9.445000000000002005e-02,9.325000000000002731e-02,9.200000000000002620e-02,9.080000000000001958e-02,8.955000000000001847e-02,8.835000000000002573e-02,8.710000000000002462e-02,8.580000000000002902e-02,8.450000000000001954e-02,8.310000000000002107e-02,8.160000000000001974e-02,1.535000000000000253e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,9.287000000000001920e-01,8.588000000000001188e-01,7.956000000000001959e-01,7.395000000000001572e-01,6.899000000000000687e-01,6.461000000000001187e-01,6.071000000000000840e-01,5.722500000000001474e-01,5.409000000000000474e-01,5.124000000000000776e-01,4.871000000000000885e-01,4.642000000000000570e-01,4.432000000000000939e-01,4.239500000000000490e-01,4.061500000000000665e-01,3.898000000000000909e-01,3.746500000000000385e-01,3.606000000000000871e-01,3.475000000000000311e-01,3.352500000000000480e-01,3.239500000000000712e-01,3.134000000000000674e-01,3.034500000000000530e-01,2.940500000000000336e-01,2.852500000000000591e-01,2.769000000000000350e-01,2.690500000000000669e-01,2.616000000000000547e-01,2.545500000000000540e-01,2.478500000000000425e-01,2.415500000000000425e-01,2.355000000000000426e-01,2.297500000000000375e-01,2.243000000000000271e-01,2.190500000000000225e-01,2.140500000000000458e-01,2.093000000000000416e-01,2.047000000000000208e-01,2.003000000000000336e-01,1.961500000000000188e-01,1.921000000000000207e-01,1.882500000000000284e-01,1.845000000000000251e-01,1.809500000000000275e-01,1.775000000000000189e-01,1.741500000000000270e-01,1.709500000000000186e-01,1.678500000000000270e-01,1.648500000000000243e-01,1.620000000000000329e-01,1.592000000000000359e-01,1.565000000000000280e-01,1.539000000000000090e-01,1.514000000000000346e-01,1.489500000000000268e-01,1.465500000000000136e-01,1.442500000000000171e-01,1.420500000000000096e-01,1.398500000000000298e-01,1.377500000000000113e-01,1.357000000000000151e-01,1.337000000000000133e-01,1.317500000000000060e-01,1.299000000000000155e-01,1.280500000000000249e-01,1.262500000000000289e-01,1.245000000000000273e-01,1.228000000000000341e-01,1.211000000000000271e-01,1.194500000000000284e-01,1.178500000000000242e-01,1.163000000000000284e-01,1.147500000000000325e-01,1.132500000000000312e-01,1.118000000000000244e-01,1.103500000000000314e-01,1.089000000000000246e-01,1.075000000000000261e-01,1.061000000000000276e-01,1.047000000000000292e-01,1.033500000000000252e-01,1.020000000000000212e-01,1.006500000000000311e-01,9.930000000000002713e-02,9.790000000000002867e-02,9.650000000000003020e-02,9.500000000000002887e-02,9.345000000000001916e-02,9.180000000000002047e-02,1.725000000000000144e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
